row_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y,is_pdays_missing,has_previous_contact,balance_shifted,log_balance,campaign_group
25968,45,management,married,primary,no,321,yes,no,cellular,30,jul,4,-1,0,unknown,0,1,0,8340.0,9.028938392241612,3_to_4
12269,38,services,divorced,secondary,no,53,no,no,cellular,8,oct,1,58,1,other,0,0,1,8072.0,8.996280439395015,1
3068,59,management,married,tertiary,no,5397,no,no,cellular,23,jun,3,-1,0,unknown,1,1,0,13416.0,9.504277838590472,3_to_4
13612,32,admin.,single,secondary,no,620,no,no,cellular,17,apr,2,343,3,failure,0,0,1,8639.0,9.064157861798101,2
13476,38,management,single,tertiary,no,1495,yes,no,cellular,30,jan,2,-1,0,unknown,0,1,0,9514.0,9.16062477973025,2
26920,28,management,single,tertiary,no,4013,yes,no,unknown,4,jun,1,-1,0,unknown,0,1,0,12032.0,9.395408154438163,1
26175,50,management,married,tertiary,no,2881,no,no,cellular,5,aug,2,2,5,other,0,0,1,10900.0,9.296609807128359,2
11472,47,blue-collar,divorced,primary,no,551,yes,no,cellular,19,nov,2,-1,0,unknown,0,1,0,8570.0,9.056139690898883,2
35224,52,unemployed,married,unknown,no,83,yes,no,unknown,11,jun,29,-1,0,unknown,0,1,0,8102.0,8.999989642460726,5_or_more
18886,51,services,divorced,secondary,no,-245,yes,yes,unknown,28,may,2,-1,0,unknown,0,1,0,7774.0,8.958668737047434,2
9310,29,blue-collar,single,secondary,no,309,yes,no,cellular,11,may,3,-1,0,unknown,0,1,0,8328.0,9.02749867993534,3_to_4
28659,48,management,divorced,tertiary,no,-547,no,no,cellular,21,nov,2,-1,0,unknown,0,1,0,7472.0,8.91905180393029,2
50,41,admin.,married,secondary,no,-18,yes,yes,unknown,2,jun,6,-1,0,unknown,0,1,0,8001.0,8.98744678941718,5_or_more
22831,36,self-employed,married,tertiary,no,687,yes,no,cellular,28,may,8,-1,0,unknown,0,1,0,8706.0,9.071882578828616,5_or_more
28114,55,retired,married,secondary,no,119,no,yes,cellular,17,jul,1,-1,0,unknown,0,1,0,8138.0,9.004422601327041,1
33321,32,admin.,married,secondary,no,280,yes,no,cellular,18,jul,4,-1,0,unknown,0,1,0,8299.0,9.02401079378469,3_to_4
32908,39,management,single,tertiary,no,168,no,no,cellular,28,jul,9,-1,0,unknown,0,1,0,8187.0,9.01042494678118,5_or_more
13123,58,retired,married,primary,no,1980,no,no,cellular,5,jun,1,-1,0,unknown,1,1,0,9999.0,9.210340371976184,1
24007,38,admin.,divorced,secondary,no,19,yes,no,unknown,30,may,2,-1,0,unknown,1,1,0,8038.0,8.99205997632796,2
6806,48,management,married,secondary,no,-1157,no,yes,cellular,17,nov,2,-1,0,unknown,0,1,0,6862.0,8.833899942908635,2
1838,30,services,single,secondary,no,326,yes,no,cellular,14,may,4,-1,0,unknown,0,1,0,8345.0,9.029537661151497,3_to_4
31692,49,blue-collar,single,secondary,no,8982,yes,no,cellular,13,apr,2,334,1,failure,0,0,1,17001.0,9.741086263177305,2
24337,25,blue-collar,single,primary,no,292,yes,yes,cellular,18,may,2,-1,0,unknown,1,1,0,8311.0,9.025455532779063,2
4816,29,admin.,married,secondary,no,957,yes,yes,cellular,30,jan,2,263,3,failure,0,0,1,8976.0,9.10242102975669,2
1334,47,self-employed,married,secondary,yes,2,no,no,cellular,5,feb,2,-1,0,unknown,0,1,0,8021.0,8.989943046329998,2
4681,47,blue-collar,married,primary,no,556,yes,no,cellular,4,feb,2,264,4,other,0,0,1,8575.0,9.056722883310583,2
7394,52,blue-collar,single,unknown,no,1785,no,no,cellular,3,feb,2,-1,0,unknown,0,1,0,9804.0,9.190647738630446,2
20931,52,blue-collar,married,primary,no,117,no,yes,cellular,24,jul,2,-1,0,unknown,0,1,0,8136.0,9.004176840696656,2
7540,73,retired,divorced,primary,no,5028,no,no,cellular,4,dec,10,-1,0,unknown,1,1,0,13047.0,9.476390144300849,5_or_more
9009,47,technician,divorced,secondary,no,165,no,no,unknown,18,jun,3,-1,0,unknown,0,1,0,8184.0,9.010058489805235,3_to_4
32044,54,services,single,secondary,no,559,yes,yes,unknown,3,jun,6,-1,0,unknown,0,1,0,8578.0,9.057072635572965,5_or_more
15815,33,housemaid,married,primary,no,2293,yes,no,cellular,19,nov,2,-1,0,unknown,0,1,0,10312.0,9.24116051431607,2
19832,57,admin.,married,secondary,no,1143,no,no,telephone,7,jul,3,-1,0,unknown,0,1,0,9162.0,9.122928914965213,3_to_4
14118,53,technician,married,tertiary,no,7,no,yes,cellular,8,may,1,368,1,failure,0,0,1,8026.0,8.990566138131577,1
16619,62,management,married,secondary,no,4562,yes,no,cellular,3,mar,1,-1,0,unknown,1,1,0,12581.0,9.440022500129976,1
18193,28,services,single,secondary,no,115,yes,no,unknown,21,may,13,-1,0,unknown,0,1,0,8134.0,9.003931019653137,5_or_more
23292,42,management,divorced,tertiary,no,1116,yes,no,unknown,19,may,6,-1,0,unknown,0,1,0,9135.0,9.119977931895791,5_or_more
29528,31,entrepreneur,single,tertiary,no,627,no,no,cellular,20,nov,2,-1,0,unknown,0,1,0,8646.0,9.06496771896043,2
16507,34,management,married,tertiary,no,828,no,yes,cellular,11,aug,3,-1,0,unknown,1,1,0,8847.0,9.087946723762116,3_to_4
28164,54,technician,married,tertiary,no,417,yes,no,unknown,16,jun,2,-1,0,unknown,0,1,0,8436.0,9.040382074165628,2
32553,55,admin.,single,secondary,no,645,no,no,telephone,10,jul,1,-1,0,unknown,0,1,0,8664.0,9.067047202149707,1
17771,42,technician,divorced,secondary,no,1858,no,no,cellular,21,jul,1,-1,0,unknown,0,1,0,9877.0,9.19806534110057,1
6249,62,retired,married,primary,no,0,no,no,telephone,15,oct,1,-1,0,unknown,0,1,0,8019.0,8.98969370086056,1
14871,58,admin.,married,secondary,no,749,yes,no,unknown,14,may,2,-1,0,unknown,0,1,0,8768.0,9.078978053779355,2
2296,27,services,married,primary,no,921,no,no,cellular,2,feb,1,-1,0,unknown,0,1,0,8940.0,9.098402718735318,1
8515,36,technician,married,primary,no,1653,yes,yes,unknown,27,may,10,-1,0,unknown,0,1,0,9672.0,9.177093778182547,5_or_more
10843,26,admin.,single,tertiary,no,-164,yes,no,unknown,28,may,2,-1,0,unknown,0,1,0,7855.0,8.969032850034301,2
11445,31,admin.,divorced,secondary,no,-254,yes,no,cellular,15,may,2,-1,0,unknown,0,1,0,7765.0,8.957510510291613,2
15438,47,technician,married,tertiary,no,831,yes,no,unknown,5,may,3,-1,0,unknown,0,1,0,8850.0,9.088285725968877,3_to_4
4689,50,admin.,single,secondary,no,424,yes,no,unknown,12,may,2,-1,0,unknown,0,1,0,8443.0,9.041211408968211,2
13628,36,admin.,single,secondary,no,733,yes,no,cellular,20,apr,1,322,2,other,0,0,1,8752.0,9.077151777732437,1
24252,36,admin.,single,secondary,no,0,yes,no,cellular,14,jul,2,-1,0,unknown,0,1,0,8019.0,8.98969370086056,2
32346,41,admin.,married,secondary,no,8238,yes,yes,unknown,30,may,4,-1,0,unknown,0,1,0,16257.0,9.696340374306518,3_to_4
21015,34,blue-collar,married,secondary,no,290,yes,no,cellular,10,jul,1,-1,0,unknown,0,1,0,8309.0,9.025214887849494,1
29382,45,blue-collar,married,primary,no,71,yes,no,unknown,16,may,2,-1,0,unknown,0,1,0,8090.0,8.99850761180784,2
29842,35,blue-collar,divorced,primary,no,-587,yes,no,unknown,26,may,1,-1,0,unknown,0,1,0,7432.0,8.913684824725294,1
34277,40,unemployed,divorced,secondary,no,4082,yes,no,cellular,4,feb,1,-1,0,unknown,0,1,0,12101.0,9.401126007182267,1
34891,32,technician,single,tertiary,no,127,no,no,cellular,5,aug,3,-1,0,unknown,0,1,0,8146.0,9.005405040310642,3_to_4
11162,55,technician,divorced,secondary,no,35,yes,no,cellular,20,aug,4,-1,0,unknown,0,1,0,8054.0,8.994048295611075,3_to_4
30520,51,housemaid,married,tertiary,no,6700,yes,yes,cellular,20,apr,4,-1,0,unknown,0,1,0,14719.0,9.596962392282867,3_to_4
32791,30,admin.,divorced,secondary,no,83,yes,yes,cellular,18,nov,2,196,1,failure,0,0,1,8102.0,8.999989642460726,2
18457,42,technician,single,secondary,no,-321,no,no,cellular,28,jan,2,-1,0,unknown,0,1,0,7698.0,8.94884572927805,2
24018,38,self-employed,single,tertiary,no,605,no,no,telephone,18,jun,10,-1,0,unknown,1,1,0,8624.0,9.062420241899561,5_or_more
28378,31,technician,divorced,secondary,no,-1185,yes,no,unknown,16,jun,5,-1,0,unknown,0,1,0,6834.0,8.82981174915805,5_or_more
14242,41,management,married,tertiary,no,-456,no,no,cellular,21,nov,1,-1,0,unknown,0,1,0,7563.0,8.931155429778348,1
30393,35,admin.,married,secondary,no,216,yes,yes,cellular,17,nov,3,-1,0,unknown,0,1,0,8235.0,9.01627006814768,3_to_4
16759,33,technician,single,secondary,yes,329,no,no,cellular,12,aug,2,-1,0,unknown,0,1,0,8348.0,9.029897050194,2
22325,72,retired,married,secondary,no,4130,no,no,cellular,12,nov,1,-1,0,unknown,0,1,0,12149.0,9.405084448768694,1
7720,26,student,single,secondary,no,2572,yes,no,cellular,5,may,1,-1,0,unknown,0,1,0,10591.0,9.26785427817679,1
28841,47,housemaid,married,primary,no,20,no,yes,cellular,28,jul,5,-1,0,unknown,0,1,0,8039.0,8.992184362173012,5_or_more
21338,31,technician,single,secondary,no,4105,no,no,cellular,30,apr,1,-1,0,unknown,0,1,0,12124.0,9.403024715805683,1
24279,61,management,married,unknown,no,264,no,no,telephone,29,jul,1,178,1,success,1,0,1,8283.0,9.022081222515475,1
29184,51,blue-collar,married,secondary,no,22,yes,yes,unknown,9,may,1,-1,0,unknown,0,1,0,8041.0,8.992433087457218,1
35970,23,student,married,tertiary,yes,-230,yes,no,cellular,18,may,2,-1,0,unknown,0,1,0,7789.0,8.960596138864794,2
17165,32,management,single,tertiary,no,2613,no,no,cellular,4,may,2,-1,0,unknown,0,1,0,10632.0,9.271717651651086,2
23608,40,services,single,secondary,no,1038,no,no,unknown,5,jun,1,-1,0,unknown,0,1,0,9057.0,9.111403624116159,1
31358,50,blue-collar,married,secondary,no,825,yes,no,cellular,16,apr,3,273,1,failure,0,0,1,8844.0,9.087607606593886,3_to_4
28427,50,self-employed,single,secondary,no,766,yes,no,cellular,7,may,2,304,4,failure,0,0,1,8785.0,9.080914824535725,2
18823,58,blue-collar,married,primary,no,853,no,no,cellular,7,jul,3,-1,0,unknown,0,1,0,8872.0,9.090768236835338,3_to_4
21215,46,management,divorced,tertiary,no,507,yes,no,cellular,1,apr,1,-1,0,unknown,1,1,0,8526.0,9.050992878742049,1
16767,21,student,single,secondary,no,215,no,no,cellular,24,may,1,89,7,success,1,0,1,8234.0,9.016148642611741,1
35390,33,blue-collar,married,primary,no,902,yes,no,cellular,29,jan,2,247,2,failure,0,0,1,8921.0,9.09627541568821,2
34604,32,management,married,secondary,no,3935,yes,no,unknown,29,may,2,-1,0,unknown,0,1,0,11954.0,9.388904879892426,2
33693,32,management,single,secondary,no,-119,yes,no,cellular,13,may,1,370,1,other,0,0,1,7900.0,8.974744612722734,1
21587,41,admin.,single,secondary,no,1715,yes,no,unknown,8,may,1,-1,0,unknown,0,1,0,9734.0,9.1834829178063,1
11566,25,blue-collar,single,secondary,no,1857,yes,no,cellular,13,apr,4,187,6,success,1,0,1,9876.0,9.197964100908127,3_to_4
24134,30,blue-collar,married,primary,no,0,yes,no,cellular,6,may,2,-1,0,unknown,0,1,0,8019.0,8.98969370086056,2
8816,37,admin.,single,secondary,no,0,yes,no,unknown,5,may,1,-1,0,unknown,0,1,0,8019.0,8.98969370086056,1
26077,22,technician,single,secondary,no,0,yes,no,unknown,27,may,1,-1,0,unknown,0,1,0,8019.0,8.98969370086056,1
7571,37,admin.,married,tertiary,no,103,yes,yes,cellular,27,apr,3,-1,0,unknown,0,1,0,8122.0,9.002454823050954,3_to_4
27976,30,technician,married,secondary,no,274,yes,yes,cellular,21,nov,5,102,2,failure,0,0,1,8293.0,9.023287640806327,5_or_more
8604,30,management,single,tertiary,no,638,yes,no,cellular,20,apr,2,291,6,other,0,0,1,8657.0,9.066239028001926,2
30458,37,management,married,tertiary,no,6771,no,no,cellular,5,mar,1,-1,0,unknown,1,1,0,14790.0,9.60177416667137,1
711,53,blue-collar,married,secondary,no,1140,yes,no,unknown,15,may,32,-1,0,unknown,0,1,0,9159.0,9.122601457668177,5_or_more
2780,54,retired,married,secondary,no,303,yes,no,cellular,20,apr,1,349,2,failure,0,0,1,8322.0,9.026778045746095,1
9743,52,services,married,secondary,no,2257,yes,no,telephone,18,nov,2,188,1,failure,0,0,1,10276.0,9.237663667625073,2
22613,54,services,married,unknown,no,386,no,yes,cellular,19,nov,1,152,1,success,0,0,1,8405.0,9.036701015565063,1
6662,37,blue-collar,married,secondary,no,121,yes,no,unknown,8,may,2,-1,0,unknown,0,1,0,8140.0,9.004668301573977,2
22805,42,technician,married,tertiary,no,1361,no,no,cellular,13,aug,5,-1,0,unknown,0,1,0,9380.0,9.14644164612595,5_or_more
32179,49,services,married,tertiary,no,411,no,no,telephone,14,may,6,-1,0,unknown,0,1,0,8430.0,9.039670667922676,5_or_more
21671,25,services,single,secondary,no,192,yes,no,unknown,14,may,1,-1,0,unknown,0,1,0,8211.0,9.013351778138825,1
17012,40,management,single,tertiary,no,0,yes,no,cellular,25,aug,2,95,4,success,0,0,1,8019.0,8.98969370086056,2
271,49,technician,married,tertiary,no,8422,yes,no,cellular,20,nov,3,-1,0,unknown,0,1,0,16441.0,9.707594315712079,3_to_4
1422,33,management,married,tertiary,no,2213,no,no,cellular,18,feb,1,385,9,failure,0,0,1,10232.0,9.233373071086755,1
3001,41,admin.,single,secondary,no,100,yes,no,telephone,24,jul,2,-1,0,unknown,0,1,0,8119.0,9.002085433155724,2
14186,36,management,single,tertiary,no,7252,no,no,cellular,12,aug,1,-1,0,unknown,0,1,0,15271.0,9.633776365405584,1
29203,57,management,married,secondary,no,657,yes,no,telephone,11,may,5,-1,0,unknown,0,1,0,8676.0,9.06843112579349,5_or_more
20434,45,admin.,married,secondary,no,805,yes,no,unknown,15,may,3,-1,0,unknown,0,1,0,8824.0,9.085343881801498,3_to_4
17801,29,services,single,secondary,no,9,no,yes,cellular,8,jul,2,-1,0,unknown,0,1,0,8028.0,8.990815266184685,2
33089,32,blue-collar,married,secondary,no,2353,yes,yes,cellular,14,jul,3,-1,0,unknown,0,1,0,10372.0,9.246961555431827,3_to_4
12511,63,retired,married,primary,no,3738,no,no,telephone,9,nov,1,456,4,failure,0,0,1,11757.0,9.3722891389622,1
29435,42,management,single,tertiary,yes,130,yes,yes,cellular,18,nov,1,-1,0,unknown,0,1,0,8149.0,9.005773206234908,1
13167,53,admin.,single,primary,no,0,yes,no,cellular,7,may,1,322,5,other,0,0,1,8019.0,8.98969370086056,1
19304,29,blue-collar,married,secondary,no,1175,yes,yes,cellular,30,jul,4,-1,0,unknown,0,1,0,9194.0,9.126415137038421,3_to_4
4036,33,management,single,tertiary,no,1271,yes,no,cellular,15,apr,3,330,1,failure,1,0,1,9290.0,9.136801468641313,3_to_4
3850,53,entrepreneur,married,tertiary,no,624,no,yes,cellular,21,jul,4,-1,0,unknown,0,1,0,8643.0,9.064620717626777,3_to_4
23097,46,management,married,tertiary,no,37,yes,no,cellular,30,jul,4,-1,0,unknown,0,1,0,8056.0,8.994296557777195,3_to_4
12107,21,services,single,secondary,no,361,no,no,telephone,5,jun,1,95,1,other,0,0,1,8380.0,9.033722518098907,1
10549,35,management,single,secondary,no,138,yes,yes,cellular,17,jul,1,-1,0,unknown,0,1,0,8157.0,9.006754319877503,1
16271,56,technician,married,secondary,no,944,no,no,cellular,11,aug,4,-1,0,unknown,0,1,0,8963.0,9.100971834920818,3_to_4
30800,31,blue-collar,single,secondary,no,1000,yes,yes,unknown,27,may,1,-1,0,unknown,0,1,0,9019.0,9.10719961305667,1
16272,42,admin.,single,secondary,no,0,yes,no,cellular,5,may,1,-1,0,unknown,0,1,0,8019.0,8.98969370086056,1
35819,34,technician,married,secondary,no,1057,no,yes,cellular,27,aug,10,-1,0,unknown,0,1,0,9076.0,9.113499020526627,5_or_more
36060,45,admin.,divorced,secondary,no,1126,yes,no,unknown,27,may,1,-1,0,unknown,0,1,0,9145.0,9.121071904218,1
35971,41,management,divorced,tertiary,no,4567,yes,yes,cellular,16,jul,1,-1,0,unknown,0,1,0,12586.0,9.440419814291506,1
17091,42,management,divorced,tertiary,no,0,no,no,unknown,20,jun,2,-1,0,unknown,0,1,0,8019.0,8.98969370086056,2
4780,28,student,single,tertiary,no,221,yes,no,cellular,15,may,1,-1,0,unknown,0,1,0,8240.0,9.016876974763383,1
3870,58,entrepreneur,married,tertiary,no,364,yes,no,cellular,30,jan,1,-1,0,unknown,0,1,0,8383.0,9.034080406560824,1
16598,29,management,single,tertiary,no,502,no,no,cellular,12,apr,2,199,3,other,0,0,1,8521.0,9.050406334059858,2
771,47,management,married,tertiary,no,643,yes,no,unknown,8,may,1,-1,0,unknown,0,1,0,8662.0,9.06681636189014,1
35988,24,student,single,secondary,no,304,no,no,unknown,9,may,3,-1,0,unknown,0,1,0,8323.0,9.026898187513526,3_to_4
24649,56,admin.,married,secondary,no,2256,yes,no,unknown,15,may,2,-1,0,unknown,0,1,0,10275.0,9.237566358229774,2
1706,30,management,single,tertiary,no,1289,no,no,cellular,17,jul,2,-1,0,unknown,0,1,0,9308.0,9.13873695311649,2
23632,45,technician,married,secondary,no,1240,no,no,cellular,7,may,2,-1,0,unknown,0,1,0,9259.0,9.133459327640225,2
24100,31,admin.,married,secondary,no,5,yes,yes,cellular,16,jul,7,-1,0,unknown,0,1,0,8024.0,8.990316947998217,5_or_more
16465,26,services,married,secondary,no,0,no,no,cellular,18,jul,2,-1,0,unknown,0,1,0,8019.0,8.98969370086056,2
3044,46,technician,married,secondary,no,0,yes,no,cellular,17,nov,1,-1,0,unknown,0,1,0,8019.0,8.98969370086056,1
9454,46,blue-collar,married,primary,no,-271,yes,no,cellular,25,jul,2,-1,0,unknown,0,1,0,7748.0,8.95531908176395,2
278,38,entrepreneur,married,secondary,no,-272,no,yes,unknown,17,jun,2,-1,0,unknown,0,1,0,7747.0,8.955190024526887,2
30119,39,admin.,divorced,secondary,no,112,no,no,cellular,16,sep,3,-1,0,unknown,1,1,0,8131.0,9.003562174748238,3_to_4
350,52,services,divorced,primary,no,-644,no,no,cellular,18,aug,3,-1,0,unknown,0,1,0,7375.0,8.90598676523643,3_to_4
18134,56,entrepreneur,married,secondary,no,535,yes,yes,unknown,16,jun,4,-1,0,unknown,0,1,0,8554.0,9.054271186326293,3_to_4
17181,26,self-employed,single,tertiary,no,168,no,no,cellular,30,apr,1,-1,0,unknown,1,1,0,8187.0,9.01042494678118,1
8230,58,unknown,married,primary,no,7369,no,no,telephone,4,jun,2,-1,0,unknown,0,1,0,15388.0,9.641408247463852,2
12554,55,technician,divorced,secondary,yes,284,yes,no,cellular,7,aug,2,-1,0,unknown,0,1,0,8303.0,9.024492605405669,2
24061,33,technician,married,secondary,no,303,yes,no,cellular,3,feb,1,301,5,success,1,0,1,8322.0,9.026778045746095,1
24878,61,housemaid,married,primary,no,848,no,no,cellular,27,apr,1,187,1,other,0,0,1,8867.0,9.090204570736201,1
2953,36,blue-collar,married,primary,no,828,no,no,cellular,13,may,1,345,8,failure,1,0,1,8847.0,9.087946723762116,1
5445,53,management,divorced,primary,no,443,no,no,unknown,9,jun,1,-1,0,unknown,0,1,0,8462.0,9.043458999670106,1
7730,60,technician,married,secondary,no,594,no,no,cellular,10,jul,1,-1,0,unknown,0,1,0,8613.0,9.061144065614055,1
5403,36,services,married,secondary,no,-260,yes,no,unknown,30,may,2,-1,0,unknown,0,1,0,7759.0,8.956737613177264,2
29763,54,self-employed,single,tertiary,no,760,no,no,telephone,21,nov,1,-1,0,unknown,0,1,0,8779.0,9.080231686629162,1
20610,41,technician,married,secondary,no,1838,yes,no,cellular,15,jul,1,-1,0,unknown,0,1,0,9857.0,9.196038587265322,1
3043,28,management,single,tertiary,no,3796,no,no,cellular,8,jul,2,-1,0,unknown,1,1,0,11815.0,9.377209824211215,2
10396,43,blue-collar,married,primary,no,479,yes,no,cellular,14,may,2,370,2,failure,0,0,1,8498.0,9.047703788498627,2
3658,49,blue-collar,married,primary,no,371,yes,no,cellular,31,jul,44,-1,0,unknown,0,1,0,8390.0,9.03491498187007,5_or_more
3255,37,admin.,married,secondary,no,0,yes,no,telephone,15,jul,6,-1,0,unknown,0,1,0,8019.0,8.98969370086056,5_or_more
29096,38,admin.,married,secondary,no,0,yes,no,unknown,23,may,2,-1,0,unknown,0,1,0,8019.0,8.98969370086056,2
7570,53,self-employed,married,tertiary,no,1672,no,no,cellular,28,jan,1,189,1,failure,0,0,1,9691.0,9.179056081936416,1
34027,54,management,divorced,secondary,no,300,yes,no,cellular,7,may,1,168,2,success,0,0,1,8319.0,9.026417533815254,1
31278,56,blue-collar,married,unknown,no,6710,no,no,cellular,29,jul,2,-1,0,unknown,0,1,0,14729.0,9.597641509456675,2
8656,44,blue-collar,married,secondary,no,476,no,no,cellular,14,jul,6,-1,0,unknown,0,1,0,8495.0,9.04735074348172,5_or_more
10594,33,technician,single,secondary,no,2085,no,no,cellular,9,feb,2,-1,0,unknown,1,1,0,10104.0,9.22078562983772,2
30663,58,technician,single,secondary,no,409,no,yes,cellular,14,jul,2,-1,0,unknown,0,1,0,8428.0,9.039433419997483,2
32272,50,management,divorced,tertiary,no,60,no,no,cellular,19,aug,2,-1,0,unknown,0,1,0,8079.0,8.997147151515142,2
16228,30,technician,married,secondary,no,398,yes,no,cellular,17,apr,2,238,2,failure,0,0,1,8417.0,9.038127549330516,2
34367,50,blue-collar,married,primary,no,421,yes,no,cellular,21,jul,4,-1,0,unknown,0,1,0,8440.0,9.04085606398372,3_to_4
20846,28,management,single,secondary,no,1633,no,no,cellular,5,jun,1,-1,0,unknown,1,1,0,9652.0,9.175024026848615,1
18142,35,technician,married,secondary,no,545,yes,no,cellular,16,apr,1,234,4,failure,1,0,1,8564.0,9.05543941075822,1
21125,68,retired,divorced,primary,no,695,no,no,cellular,9,apr,1,-1,0,unknown,1,1,0,8714.0,9.07280095795412,1
10351,45,admin.,married,primary,no,895,yes,no,unknown,29,may,2,-1,0,unknown,0,1,0,8914.0,9.09549053029724,2
18514,34,blue-collar,divorced,secondary,no,1614,yes,no,cellular,15,may,2,297,1,other,0,0,1,9633.0,9.173053787190167,2
12233,59,technician,divorced,tertiary,no,0,no,no,cellular,8,aug,4,-1,0,unknown,0,1,0,8019.0,8.98969370086056,3_to_4
34781,33,management,single,tertiary,no,34,yes,no,unknown,5,may,1,-1,0,unknown,0,1,0,8053.0,8.9939241414114,1
30130,32,blue-collar,married,secondary,no,1879,no,no,cellular,6,feb,8,-1,0,unknown,1,1,0,9898.0,9.200189020919808,5_or_more
1396,43,management,divorced,secondary,no,311,no,no,unknown,6,jun,1,-1,0,unknown,0,1,0,8330.0,9.027738775974909,1
732,48,blue-collar,divorced,primary,no,194,yes,no,cellular,14,may,1,-1,0,unknown,0,1,0,8213.0,9.013595294516504,1
35071,49,blue-collar,married,primary,no,3652,yes,yes,cellular,11,may,1,285,2,other,0,0,1,11671.0,9.364948090202622,1
9302,54,blue-collar,married,primary,no,244,yes,no,cellular,29,jul,2,-1,0,unknown,0,1,0,8263.0,9.019664010799474,2
35509,60,blue-collar,married,primary,no,493,no,no,cellular,18,aug,4,-1,0,unknown,1,1,0,8512.0,9.049349685884057,3_to_4
33274,21,student,single,secondary,no,6,no,no,unknown,9,may,1,-1,0,unknown,0,1,0,8025.0,8.990441550826862,1
1559,42,technician,married,secondary,no,1812,yes,no,cellular,31,jul,2,-1,0,unknown,0,1,0,9831.0,9.19339765124587,2
30003,57,blue-collar,married,secondary,no,1859,yes,no,cellular,27,aug,5,-1,0,unknown,0,1,0,9878.0,9.198166571044474,5_or_more
7685,38,admin.,divorced,secondary,no,485,yes,no,cellular,2,feb,1,-1,0,unknown,0,1,0,8504.0,9.048409504829962,1
27883,34,technician,single,tertiary,no,632,no,no,cellular,22,aug,10,-1,0,unknown,0,1,0,8651.0,9.06554578707295,5_or_more
23744,76,retired,married,secondary,no,242,no,no,telephone,16,sep,3,-1,0,unknown,0,1,0,8261.0,9.01942196795671,3_to_4
9504,45,management,married,secondary,no,625,no,no,unknown,20,jun,3,-1,0,unknown,0,1,0,8644.0,9.064736398117391,3_to_4
17372,44,blue-collar,married,secondary,no,376,yes,no,cellular,21,nov,4,-1,0,unknown,0,1,0,8395.0,9.035510680940524,3_to_4
8922,38,admin.,single,secondary,no,18,no,no,cellular,13,may,1,366,6,failure,0,0,1,8037.0,8.991935575009146,1
16930,68,retired,married,secondary,no,19317,yes,no,cellular,4,aug,1,-1,0,unknown,1,1,0,27336.0,10.215996374922929,1
15174,37,blue-collar,married,secondary,no,168,yes,no,cellular,17,apr,2,-1,0,unknown,0,1,0,8187.0,9.01042494678118,2
9282,27,admin.,single,secondary,no,-181,yes,yes,unknown,29,may,4,-1,0,unknown,0,1,0,7838.0,8.966866554188723,3_to_4
4349,49,blue-collar,married,secondary,no,913,yes,yes,unknown,21,may,3,-1,0,unknown,0,1,0,8932.0,9.09750756370184,3_to_4
16149,27,self-employed,single,tertiary,no,82,no,yes,cellular,23,jul,1,-1,0,unknown,0,1,0,8101.0,8.999866223762636,1
23808,31,technician,divorced,secondary,no,646,yes,no,unknown,30,may,3,-1,0,unknown,0,1,0,8665.0,9.067162602299854,3_to_4
7664,38,admin.,divorced,tertiary,no,86,yes,no,unknown,6,may,1,-1,0,unknown,0,1,0,8105.0,9.000359807188254,1
33560,56,technician,married,secondary,no,4073,no,no,cellular,27,aug,5,-1,0,unknown,0,1,0,12092.0,9.400382051785275,5_or_more
2609,36,blue-collar,single,primary,no,263,yes,no,cellular,17,apr,2,337,2,failure,0,0,1,8282.0,9.021960500598263,2
13180,29,management,married,tertiary,no,1441,yes,no,cellular,30,apr,1,85,2,success,0,0,1,9460.0,9.154933364704444,1
23816,33,services,single,secondary,no,6531,yes,no,unknown,3,jun,3,-1,0,unknown,0,1,0,14550.0,9.585414998760278,3_to_4
10074,27,technician,single,secondary,no,16,no,no,unknown,19,may,1,-1,0,unknown,0,1,0,8035.0,8.991686725934825,1
33864,62,management,married,tertiary,no,1456,no,no,cellular,10,may,6,-1,0,unknown,0,1,0,9475.0,9.156517565278676,5_or_more
26820,39,management,married,tertiary,no,-4,no,no,cellular,10,jul,1,-1,0,unknown,0,1,0,8015.0,8.989194823324645,1
21931,49,management,married,tertiary,no,261,no,no,cellular,14,jul,2,-1,0,unknown,0,1,0,8280.0,9.0217190130337,2
13251,50,services,married,secondary,no,2376,yes,no,cellular,24,sep,1,-1,0,unknown,1,1,0,10395.0,9.249176395761381,1
17000,32,management,single,tertiary,no,7290,yes,no,cellular,18,may,1,-1,0,unknown,1,1,0,15309.0,9.63626148865173,1
9720,37,blue-collar,married,secondary,no,2023,yes,no,cellular,10,jul,1,-1,0,unknown,0,1,0,10042.0,9.21463115339334,1
16539,28,technician,single,secondary,no,216,yes,no,unknown,13,may,1,-1,0,unknown,0,1,0,8235.0,9.01627006814768,1
27233,36,student,single,secondary,no,409,yes,no,unknown,12,jun,1,-1,0,unknown,0,1,0,8428.0,9.039433419997483,1
23045,26,services,single,secondary,no,8206,yes,no,unknown,13,may,2,-1,0,unknown,0,1,0,16225.0,9.69437017295501,2
4855,27,entrepreneur,married,unknown,no,345,yes,yes,cellular,6,may,1,289,4,failure,0,0,1,8364.0,9.031811613420924,1
