row_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
33352,53,retired,divorced,secondary,no,-24,no,no,unknown,11,jun,1,-1,0,unknown,no
33353,43,blue-collar,married,primary,no,533,yes,no,cellular,14,may,2,370,1,other,no
33354,55,management,married,tertiary,no,12675,no,no,cellular,19,nov,2,-1,0,unknown,no
33355,33,blue-collar,divorced,secondary,no,75,yes,yes,unknown,12,may,2,-1,0,unknown,no
33356,49,retired,single,unknown,no,332,no,no,unknown,18,jun,2,-1,0,unknown,no
33357,28,management,married,tertiary,no,3516,no,no,cellular,17,jul,1,-1,0,unknown,no
33358,37,blue-collar,married,primary,no,1222,yes,no,cellular,6,may,1,-1,0,unknown,no
33359,37,self-employed,single,tertiary,no,3759,no,no,unknown,26,jun,2,-1,0,unknown,no
33360,45,blue-collar,married,primary,no,185,no,no,cellular,18,aug,14,-1,0,unknown,no
33361,47,services,single,secondary,no,591,no,no,cellular,29,jul,1,-1,0,unknown,no
33362,29,technician,married,tertiary,no,534,no,no,cellular,30,apr,2,-1,0,unknown,no
33363,50,admin.,single,secondary,no,26,no,yes,telephone,24,jul,4,-1,0,unknown,no
33364,33,services,married,secondary,no,70,yes,no,cellular,21,jul,3,-1,0,unknown,no
33365,64,housemaid,married,primary,no,67,no,no,telephone,25,aug,1,-1,0,unknown,no
33366,24,self-employed,single,unknown,no,1179,no,no,cellular,10,feb,1,-1,0,unknown,no
33367,52,technician,single,secondary,no,1262,no,yes,cellular,17,nov,1,-1,0,unknown,no
33368,36,entrepreneur,divorced,tertiary,no,776,no,yes,cellular,7,jul,3,-1,0,unknown,yes
33369,56,blue-collar,married,primary,no,313,no,no,cellular,28,aug,16,-1,0,unknown,no
33370,39,management,divorced,secondary,no,132,yes,no,cellular,9,feb,2,-1,0,unknown,no
33371,33,management,married,tertiary,no,6,yes,no,cellular,8,jul,1,-1,0,unknown,no
33372,30,management,married,tertiary,no,265,yes,no,unknown,26,may,4,-1,0,unknown,no
33373,51,technician,married,secondary,no,2682,no,no,unknown,18,jun,1,-1,0,unknown,no
33374,37,blue-collar,married,primary,no,398,yes,yes,unknown,20,may,1,-1,0,unknown,no
33375,41,blue-collar,married,secondary,no,2823,yes,no,unknown,14,may,1,-1,0,unknown,yes
33376,41,housemaid,single,primary,no,1179,yes,no,unknown,11,jun,4,-1,0,unknown,no
33377,32,blue-collar,married,secondary,no,822,yes,no,cellular,14,may,8,366,6,failure,no
33378,60,retired,married,primary,no,60,yes,no,unknown,5,may,1,-1,0,unknown,no
33379,38,housemaid,married,primary,no,3577,no,no,unknown,6,jun,2,-1,0,unknown,no
33380,42,management,married,tertiary,no,144,no,no,cellular,7,dec,1,283,3,failure,no
33381,56,blue-collar,married,secondary,no,881,yes,no,unknown,14,may,2,-1,0,unknown,no
33382,47,technician,married,secondary,no,636,no,no,cellular,4,aug,2,-1,0,unknown,no
33383,43,blue-collar,married,primary,no,-454,yes,no,unknown,7,may,2,-1,0,unknown,no
33384,52,self-employed,married,secondary,no,1498,yes,no,cellular,30,jul,11,-1,0,unknown,no
33385,37,management,married,tertiary,no,11391,yes,no,cellular,21,nov,1,-1,0,unknown,no
33386,51,admin.,married,primary,no,2,yes,no,cellular,5,may,1,-1,0,unknown,no
33387,36,entrepreneur,married,tertiary,no,99,yes,no,cellular,21,jul,2,-1,0,unknown,no
33388,35,management,married,tertiary,no,753,no,no,cellular,27,aug,9,-1,0,unknown,no
33389,49,blue-collar,married,secondary,no,1730,yes,no,cellular,4,aug,2,92,4,success,yes
33390,30,technician,single,secondary,no,44,no,no,cellular,11,aug,2,-1,0,unknown,no
33391,48,blue-collar,married,secondary,no,1841,yes,no,unknown,30,may,3,-1,0,unknown,no
33392,24,blue-collar,single,secondary,no,833,yes,no,cellular,15,may,1,-1,0,unknown,yes
33393,48,admin.,married,primary,no,4459,yes,no,cellular,3,apr,2,240,1,failure,no
33394,51,blue-collar,married,secondary,no,1414,yes,no,unknown,17,nov,3,186,2,failure,no
33395,53,management,married,tertiary,no,9072,no,no,cellular,18,nov,2,-1,0,unknown,no
33396,30,technician,married,secondary,no,671,no,no,cellular,11,aug,2,-1,0,unknown,no
33397,48,admin.,married,secondary,no,-509,no,yes,cellular,8,jul,3,-1,0,unknown,no
33398,54,management,divorced,tertiary,no,92,no,yes,telephone,7,jul,4,-1,0,unknown,no
33399,30,blue-collar,single,secondary,no,161,no,yes,telephone,8,sep,3,-1,0,unknown,yes
33400,36,management,married,tertiary,no,918,no,no,cellular,28,aug,8,-1,0,unknown,no
33401,31,technician,single,tertiary,no,1166,yes,no,cellular,21,nov,2,171,1,failure,no
33402,54,technician,divorced,secondary,no,83,yes,no,unknown,6,may,3,-1,0,unknown,no
33403,27,services,single,secondary,no,0,no,no,cellular,6,feb,1,-1,0,unknown,no
33404,45,management,divorced,tertiary,no,6200,no,no,cellular,29,jul,2,-1,0,unknown,no
33405,29,admin.,single,secondary,no,345,yes,yes,cellular,30,jul,13,-1,0,unknown,no
33406,36,blue-collar,married,primary,no,277,yes,yes,cellular,5,feb,2,-1,0,unknown,no
33407,44,management,married,tertiary,no,795,no,no,cellular,28,aug,24,-1,0,unknown,no
33408,36,entrepreneur,married,unknown,no,60,no,no,unknown,9,jun,2,-1,0,unknown,no
33409,46,management,married,tertiary,no,-3,no,no,cellular,25,aug,4,-1,0,unknown,no
33410,32,management,single,tertiary,no,4262,yes,no,cellular,20,apr,1,152,1,failure,no
33411,35,technician,married,secondary,no,1546,yes,no,cellular,20,nov,4,-1,0,unknown,no
33412,47,management,married,secondary,no,407,yes,no,cellular,17,apr,3,-1,0,unknown,no
33413,32,admin.,married,secondary,no,20011,no,no,cellular,20,apr,1,-1,0,unknown,no
33414,52,management,married,tertiary,no,994,no,no,cellular,8,sep,1,370,4,failure,no
33415,34,blue-collar,married,primary,no,-480,yes,yes,cellular,8,jul,1,-1,0,unknown,no
33416,31,services,married,secondary,no,-214,yes,no,unknown,27,may,1,-1,0,unknown,no
33417,38,blue-collar,married,primary,no,433,no,no,cellular,7,jul,3,-1,0,unknown,no
33418,30,management,married,tertiary,no,101,yes,no,cellular,17,jul,1,-1,0,unknown,no
33419,56,self-employed,married,primary,no,-34,yes,yes,unknown,5,may,2,-1,0,unknown,no
33420,38,technician,married,secondary,no,958,yes,no,telephone,18,nov,4,-1,0,unknown,no
33421,29,services,single,tertiary,no,1788,no,no,cellular,4,feb,1,100,1,success,no
33422,33,services,divorced,secondary,no,69,yes,no,cellular,2,feb,2,-1,0,unknown,no
33423,39,services,married,secondary,no,1970,yes,no,unknown,8,jun,1,404,2,success,no
33424,43,management,married,tertiary,no,1712,yes,no,cellular,14,may,11,-1,0,unknown,no
33425,46,services,divorced,secondary,no,2044,no,yes,unknown,16,jun,3,-1,0,unknown,no
33426,43,technician,married,secondary,no,4056,no,no,cellular,4,feb,2,-1,0,unknown,no
33427,28,services,single,secondary,no,5090,yes,no,unknown,6,may,3,-1,0,unknown,yes
33428,61,housemaid,married,tertiary,no,1389,no,no,cellular,8,apr,1,-1,0,unknown,no
33429,56,management,married,tertiary,no,1407,no,no,cellular,1,jun,1,-1,0,unknown,no
33430,45,housemaid,married,primary,no,106,no,no,cellular,4,aug,1,-1,0,unknown,no
33431,45,technician,single,unknown,no,7108,yes,yes,unknown,30,may,3,-1,0,unknown,no
33432,33,unemployed,married,tertiary,no,271,yes,yes,cellular,28,jul,4,-1,0,unknown,no
33433,23,blue-collar,single,secondary,no,-95,yes,no,unknown,14,may,3,-1,0,unknown,no
33434,30,management,single,secondary,no,4642,yes,no,cellular,21,nov,1,-1,0,unknown,yes
33435,27,admin.,married,secondary,no,1033,yes,no,unknown,9,may,1,-1,0,unknown,no
33436,46,admin.,married,unknown,no,-1092,yes,no,cellular,12,may,5,-1,0,unknown,no
33437,35,admin.,married,secondary,no,-488,yes,no,unknown,2,jun,4,-1,0,unknown,no
33438,47,technician,married,secondary,no,644,no,no,telephone,28,jan,3,160,13,failure,no
33439,46,technician,married,secondary,no,292,no,yes,cellular,28,aug,13,-1,0,unknown,no
33440,32,housemaid,married,primary,no,7,no,yes,unknown,27,jun,1,-1,0,unknown,no
33441,32,entrepreneur,married,tertiary,no,0,yes,yes,cellular,18,nov,1,-1,0,unknown,no
33442,30,blue-collar,single,secondary,no,573,yes,no,unknown,12,may,2,-1,0,unknown,no
33443,57,retired,divorced,primary,no,0,no,no,telephone,28,jul,3,-1,0,unknown,no
33444,59,retired,married,primary,no,574,no,no,cellular,18,aug,6,-1,0,unknown,no
33445,50,admin.,divorced,secondary,no,769,no,no,cellular,28,jul,2,363,4,failure,no
33446,55,management,divorced,tertiary,no,25,no,no,unknown,16,jun,3,-1,0,unknown,no
33447,70,retired,married,secondary,no,6422,no,no,cellular,10,mar,1,-1,0,unknown,yes
33448,30,management,married,tertiary,no,112,yes,no,cellular,29,jan,2,258,1,other,no
33449,30,management,single,tertiary,no,872,yes,no,cellular,15,may,1,298,2,failure,no
33450,30,management,single,tertiary,no,2123,no,no,cellular,11,aug,2,-1,0,unknown,no
33451,36,services,single,secondary,no,92,yes,no,cellular,17,apr,1,-1,0,unknown,no
33452,37,services,married,tertiary,no,0,yes,no,cellular,21,nov,3,175,1,failure,no
33453,34,management,single,tertiary,no,-578,yes,no,cellular,18,may,2,-1,0,unknown,yes
33454,32,housemaid,married,primary,no,51,yes,no,cellular,12,may,1,-1,0,unknown,no
33455,30,blue-collar,single,secondary,no,959,yes,no,cellular,7,may,1,-1,0,unknown,no
33456,29,services,single,secondary,no,2099,yes,yes,unknown,19,may,2,-1,0,unknown,no
33457,47,housemaid,single,tertiary,no,3232,no,no,telephone,6,oct,1,204,3,failure,no
33458,44,blue-collar,married,secondary,no,0,no,no,cellular,5,may,2,-1,0,unknown,no
33459,48,admin.,married,secondary,no,2262,no,no,cellular,4,aug,1,-1,0,unknown,no
33460,31,management,married,secondary,no,678,yes,no,cellular,29,jan,1,259,4,failure,no
33461,49,blue-collar,married,primary,no,186,yes,no,unknown,9,may,1,-1,0,unknown,no
33462,24,technician,single,secondary,no,434,no,no,cellular,28,may,1,-1,0,unknown,no
33463,43,blue-collar,married,secondary,no,130,no,no,cellular,5,may,1,337,3,failure,no
33464,31,admin.,married,secondary,no,728,yes,yes,unknown,28,may,4,-1,0,unknown,no
33465,32,blue-collar,married,secondary,no,4471,yes,no,cellular,3,feb,1,270,2,failure,no
33466,39,blue-collar,married,primary,no,385,yes,no,unknown,16,may,4,-1,0,unknown,no
33467,56,technician,married,secondary,no,3931,no,no,cellular,14,apr,1,-1,0,unknown,no
33468,56,admin.,married,secondary,no,2796,no,no,telephone,31,jul,3,-1,0,unknown,no
33469,37,technician,divorced,tertiary,no,1762,yes,no,cellular,16,apr,1,317,1,failure,no
33470,38,blue-collar,married,primary,no,580,yes,no,unknown,30,may,6,-1,0,unknown,no
33471,55,self-employed,married,secondary,no,2408,no,no,telephone,20,nov,1,-1,0,unknown,no
33472,41,blue-collar,married,primary,no,1172,yes,no,unknown,15,may,1,-1,0,unknown,no
33473,31,blue-collar,married,secondary,no,1716,yes,no,cellular,13,apr,2,340,2,other,no
33474,59,admin.,divorced,primary,no,0,yes,no,cellular,29,jul,3,-1,0,unknown,no
33475,53,blue-collar,married,secondary,no,392,no,no,cellular,26,aug,6,-1,0,unknown,no
33476,53,services,divorced,secondary,no,-223,no,no,unknown,20,jun,1,-1,0,unknown,no
33477,28,technician,married,secondary,no,7449,yes,no,cellular,7,may,1,-1,0,unknown,no
33478,42,admin.,single,unknown,no,22,no,no,unknown,19,jun,3,-1,0,unknown,no
33479,43,technician,married,tertiary,no,0,no,no,cellular,4,aug,2,-1,0,unknown,yes
33480,52,admin.,divorced,secondary,no,-402,yes,no,cellular,21,nov,1,-1,0,unknown,no
33481,49,entrepreneur,married,secondary,no,1160,yes,no,unknown,14,may,1,-1,0,unknown,no
33482,26,admin.,single,secondary,no,1327,no,no,cellular,30,apr,1,31,4,failure,no
33483,59,management,divorced,primary,no,13308,yes,no,unknown,13,may,1,-1,0,unknown,no
33484,39,technician,single,secondary,no,175,no,yes,unknown,16,jun,2,-1,0,unknown,no
33485,55,services,single,secondary,no,1126,yes,no,telephone,14,may,1,-1,0,unknown,no
33486,36,blue-collar,married,secondary,no,-477,yes,no,cellular,30,jan,2,-1,0,unknown,no
33487,37,admin.,married,unknown,no,892,yes,no,cellular,30,jul,17,-1,0,unknown,no
33488,33,services,married,secondary,no,881,yes,no,unknown,21,may,5,-1,0,unknown,no
33489,48,technician,married,tertiary,no,1036,yes,yes,telephone,17,nov,2,-1,0,unknown,no
33490,40,technician,married,secondary,no,500,yes,no,cellular,17,jul,3,-1,0,unknown,no
33491,74,retired,married,primary,no,670,no,no,cellular,23,apr,5,-1,0,unknown,yes
33492,35,housemaid,single,secondary,no,1015,yes,no,unknown,5,jun,2,-1,0,unknown,yes
33493,35,entrepreneur,married,secondary,no,2971,no,no,cellular,7,aug,2,95,6,success,no
33494,26,blue-collar,single,secondary,no,153,yes,no,unknown,9,may,1,-1,0,unknown,no
33495,40,blue-collar,married,primary,no,127,yes,no,cellular,17,apr,1,-1,0,unknown,no
33496,25,technician,single,secondary,no,139,no,yes,cellular,12,oct,1,-1,0,unknown,yes
33497,32,services,single,secondary,no,459,yes,no,unknown,8,may,2,-1,0,unknown,no
33498,46,blue-collar,single,primary,no,501,yes,no,cellular,6,may,1,-1,0,unknown,no
33499,55,technician,married,secondary,no,2055,yes,no,unknown,16,may,4,-1,0,unknown,no
33500,37,management,single,tertiary,no,340,no,no,cellular,11,aug,4,-1,0,unknown,no
33501,36,management,divorced,tertiary,no,2397,no,no,cellular,25,aug,9,-1,0,unknown,no
33502,59,unemployed,married,secondary,no,1226,no,no,cellular,6,feb,3,-1,0,unknown,no
33503,49,management,married,tertiary,no,0,no,no,cellular,27,aug,6,-1,0,unknown,no
33504,32,technician,married,secondary,no,449,no,no,cellular,23,jul,3,-1,0,unknown,no
33505,36,technician,married,secondary,no,412,yes,yes,unknown,20,may,1,-1,0,unknown,no
33506,26,entrepreneur,single,secondary,no,681,no,yes,unknown,27,may,1,-1,0,unknown,no
33507,40,management,divorced,tertiary,no,502,yes,no,cellular,3,feb,4,270,3,other,no
33508,42,management,divorced,tertiary,no,1622,yes,no,cellular,12,aug,2,-1,0,unknown,no
33509,26,management,single,tertiary,no,1623,no,no,cellular,2,jun,1,-1,0,unknown,yes
33510,35,technician,divorced,tertiary,no,825,yes,no,cellular,17,nov,2,-1,0,unknown,no
33511,43,blue-collar,married,secondary,no,701,yes,yes,cellular,20,apr,1,-1,0,unknown,no
33512,30,management,single,tertiary,no,443,yes,yes,cellular,12,aug,2,-1,0,unknown,no
33513,74,retired,divorced,secondary,no,4079,no,no,cellular,19,oct,3,-1,0,unknown,yes
33514,36,services,married,secondary,no,812,yes,yes,cellular,2,feb,2,-1,0,unknown,no
33515,42,blue-collar,married,secondary,no,-336,yes,no,cellular,14,jul,2,-1,0,unknown,no
33516,43,management,single,tertiary,no,5658,no,no,unknown,12,jun,3,-1,0,unknown,no
33517,45,blue-collar,married,primary,no,328,yes,no,cellular,12,aug,4,-1,0,unknown,no
33518,30,admin.,married,secondary,no,265,yes,no,cellular,12,may,1,354,2,failure,no
33519,45,blue-collar,married,primary,no,6691,no,no,cellular,13,aug,2,-1,0,unknown,no
33520,34,blue-collar,married,secondary,no,243,yes,no,cellular,18,may,1,-1,0,unknown,yes
33521,60,retired,married,tertiary,no,108,no,no,cellular,26,aug,1,-1,0,unknown,yes
33522,26,student,single,tertiary,no,37,yes,no,unknown,8,may,1,-1,0,unknown,no
33523,49,management,married,tertiary,no,1430,no,no,cellular,18,nov,2,-1,0,unknown,no
33524,52,blue-collar,married,secondary,no,1039,yes,yes,telephone,15,may,4,-1,0,unknown,no
33525,51,management,single,tertiary,no,1565,yes,no,cellular,24,jul,3,-1,0,unknown,no
33526,33,services,married,secondary,no,968,yes,no,cellular,14,may,5,-1,0,unknown,no
33527,36,management,married,tertiary,no,771,yes,no,unknown,28,may,1,-1,0,unknown,no
33528,29,management,single,secondary,no,0,no,yes,cellular,21,jul,2,-1,0,unknown,no
33529,29,admin.,single,secondary,no,-349,yes,no,cellular,15,may,4,-1,0,unknown,no
33530,39,self-employed,single,tertiary,no,917,yes,no,cellular,5,feb,2,258,1,failure,no
33531,44,technician,married,tertiary,no,1454,no,no,unknown,11,jun,2,-1,0,unknown,no
33532,36,management,single,tertiary,no,181,yes,no,cellular,13,may,2,278,4,failure,no
33533,44,admin.,divorced,secondary,no,449,yes,yes,unknown,28,may,4,-1,0,unknown,no
33534,33,management,married,tertiary,no,2071,no,no,cellular,8,aug,2,-1,0,unknown,no
33535,55,services,married,secondary,no,-31,no,yes,cellular,13,aug,2,-1,0,unknown,no
33536,58,blue-collar,married,secondary,no,25,no,no,unknown,9,jun,3,-1,0,unknown,yes
33537,47,retired,married,primary,no,-468,no,yes,unknown,25,jun,1,-1,0,unknown,no
33538,32,blue-collar,single,secondary,no,2285,yes,no,unknown,14,may,2,-1,0,unknown,no
33539,56,blue-collar,married,unknown,no,3197,no,no,cellular,25,aug,13,-1,0,unknown,no
33540,40,technician,single,secondary,no,872,yes,no,cellular,28,aug,4,-1,0,unknown,no
33541,57,technician,married,secondary,no,589,yes,no,cellular,2,feb,1,76,4,failure,no
33542,28,technician,single,secondary,no,213,yes,no,unknown,19,may,1,-1,0,unknown,no
33543,34,technician,married,secondary,no,7171,yes,no,cellular,19,nov,2,-1,0,unknown,no
33544,36,blue-collar,married,secondary,no,0,yes,no,cellular,17,jul,1,-1,0,unknown,no
33545,30,technician,married,secondary,no,-280,yes,no,cellular,25,jul,2,-1,0,unknown,no
33546,34,technician,married,secondary,no,-74,yes,no,cellular,7,jul,2,347,4,failure,no
33547,35,management,single,tertiary,no,0,yes,no,unknown,30,may,1,-1,0,unknown,no
33548,37,management,married,tertiary,no,3841,no,no,cellular,11,jul,2,-1,0,unknown,no
33549,38,student,single,unknown,no,9669,no,no,unknown,20,jun,3,-1,0,unknown,no
33550,37,management,married,tertiary,no,751,yes,no,cellular,2,feb,4,-1,0,unknown,no
33551,68,retired,married,tertiary,no,2812,no,no,cellular,4,aug,1,1,7,success,yes
33552,44,technician,married,secondary,no,1901,no,no,cellular,6,aug,2,-1,0,unknown,no
33553,51,self-employed,divorced,tertiary,no,5244,no,no,unknown,17,jun,2,-1,0,unknown,no
33554,39,management,divorced,tertiary,no,133,yes,no,unknown,28,may,2,-1,0,unknown,no
33555,30,blue-collar,single,secondary,no,0,yes,no,telephone,23,jul,5,-1,0,unknown,no
33556,37,admin.,married,tertiary,no,3913,yes,no,cellular,16,jul,2,80,1,success,no
33557,55,housemaid,married,primary,no,1642,no,no,cellular,13,aug,2,-1,0,unknown,no
33558,25,services,single,secondary,no,801,no,no,cellular,5,jun,2,-1,0,unknown,yes
33559,37,management,single,tertiary,no,8066,no,no,telephone,13,aug,1,-1,0,unknown,no
33560,56,technician,married,secondary,no,4073,no,no,cellular,27,aug,5,-1,0,unknown,no
33561,49,blue-collar,married,secondary,no,0,no,yes,cellular,9,jul,1,-1,0,unknown,yes
33562,40,technician,married,secondary,no,93,yes,no,unknown,13,may,2,-1,0,unknown,no
33563,38,blue-collar,married,primary,no,1099,yes,no,cellular,15,may,5,-1,0,unknown,no
33564,42,admin.,single,secondary,no,2095,yes,no,cellular,21,nov,3,-1,0,unknown,no
33565,33,blue-collar,married,secondary,no,249,yes,no,cellular,14,may,7,287,4,failure,no
33566,47,blue-collar,married,secondary,no,690,yes,no,cellular,9,jul,1,-1,0,unknown,no
33567,74,retired,married,unknown,no,7819,no,no,cellular,6,aug,3,-1,0,unknown,no
33568,59,services,married,primary,no,1562,yes,no,telephone,6,apr,2,270,1,other,no
33569,43,management,married,tertiary,no,248,no,no,cellular,7,aug,4,-1,0,unknown,no
33570,30,blue-collar,married,primary,no,1101,yes,yes,cellular,2,jul,1,225,3,failure,no
33571,40,blue-collar,married,primary,yes,-23,no,yes,cellular,7,jul,3,-1,0,unknown,no
33572,22,student,single,secondary,no,948,no,no,telephone,18,aug,1,197,2,failure,yes
33573,31,management,married,tertiary,no,459,no,no,cellular,28,aug,14,-1,0,unknown,no
33574,46,management,married,tertiary,no,2851,yes,yes,cellular,15,may,4,-1,0,unknown,no
33575,34,admin.,married,secondary,no,287,yes,no,unknown,2,jun,8,-1,0,unknown,no
33576,38,unemployed,married,secondary,no,565,yes,no,unknown,20,may,2,-1,0,unknown,no
33577,37,self-employed,divorced,tertiary,no,1513,no,no,unknown,30,may,1,-1,0,unknown,no
33578,41,services,divorced,secondary,no,0,yes,no,cellular,9,jul,1,-1,0,unknown,no
33579,40,services,married,primary,no,33,no,no,unknown,26,may,3,-1,0,unknown,no
33580,59,management,married,tertiary,no,5865,yes,no,cellular,21,jul,1,-1,0,unknown,no
33581,38,admin.,single,secondary,no,2246,yes,no,cellular,10,jul,1,-1,0,unknown,no
33582,38,unemployed,married,tertiary,no,9881,no,no,cellular,29,jul,2,-1,0,unknown,no
33583,33,unemployed,married,primary,no,574,yes,no,cellular,20,apr,2,-1,0,unknown,no
33584,52,admin.,married,secondary,no,5122,no,yes,cellular,7,aug,7,-1,0,unknown,no
33585,46,admin.,divorced,secondary,no,207,yes,no,unknown,7,may,4,-1,0,unknown,no
33586,34,blue-collar,married,primary,no,277,yes,no,cellular,17,apr,2,-1,0,unknown,no
33587,35,blue-collar,single,secondary,no,2227,yes,no,cellular,7,may,1,-1,0,unknown,no
33588,43,blue-collar,married,primary,no,778,yes,yes,unknown,15,may,5,-1,0,unknown,no
33589,60,retired,married,secondary,no,263,no,no,cellular,2,jul,1,330,2,failure,no
33590,28,student,single,secondary,no,246,yes,no,unknown,14,may,4,-1,0,unknown,no
33591,33,services,single,secondary,no,1646,yes,no,telephone,7,may,2,-1,0,unknown,no
33592,32,blue-collar,married,primary,no,206,yes,no,unknown,20,may,2,-1,0,unknown,no
33593,39,self-employed,married,primary,no,2077,yes,no,cellular,31,jul,21,-1,0,unknown,no
33594,38,management,single,tertiary,no,6490,no,no,telephone,10,nov,1,-1,0,unknown,no
33595,52,admin.,divorced,secondary,no,26,yes,no,unknown,13,may,1,-1,0,unknown,no
33596,32,management,married,tertiary,no,1232,no,no,cellular,25,aug,4,-1,0,unknown,no
33597,58,retired,divorced,secondary,no,8266,yes,no,cellular,2,feb,2,271,1,failure,no
33598,29,student,single,unknown,no,795,no,no,cellular,7,aug,2,-1,0,unknown,no
33599,30,services,single,tertiary,no,-477,no,yes,cellular,21,aug,2,-1,0,unknown,yes
33600,36,blue-collar,divorced,secondary,no,-11,no,no,unknown,5,jun,2,-1,0,unknown,no
33601,22,student,single,unknown,no,2281,no,no,cellular,8,sep,1,-1,0,unknown,no
33602,31,blue-collar,single,secondary,no,5607,no,no,unknown,20,may,1,-1,0,unknown,no
33603,32,management,single,tertiary,no,3199,no,no,cellular,12,aug,3,-1,0,unknown,no
33604,23,technician,single,tertiary,no,1129,yes,no,unknown,28,may,1,-1,0,unknown,yes
33605,47,blue-collar,married,secondary,no,1143,yes,no,unknown,4,jun,1,-1,0,unknown,no
33606,49,technician,divorced,secondary,no,1669,yes,no,unknown,20,jun,3,-1,0,unknown,no
33607,26,management,single,tertiary,no,4116,yes,no,cellular,5,may,1,-1,0,unknown,no
33608,30,admin.,married,secondary,no,0,no,no,cellular,1,jun,1,-1,0,unknown,yes
33609,48,blue-collar,divorced,primary,no,323,no,no,unknown,2,jun,2,-1,0,unknown,no
33610,25,admin.,single,tertiary,no,40,no,no,unknown,12,may,1,-1,0,unknown,no
33611,30,technician,single,secondary,no,148,yes,yes,cellular,15,may,5,-1,0,unknown,no
33612,47,technician,married,tertiary,no,1430,yes,no,cellular,24,jul,11,-1,0,unknown,no
33613,57,blue-collar,married,primary,no,0,no,no,cellular,8,jul,3,-1,0,unknown,no
33614,34,services,married,secondary,no,1414,yes,no,unknown,26,may,4,-1,0,unknown,no
33615,47,management,married,tertiary,no,33,yes,yes,unknown,20,jun,25,-1,0,unknown,no
33616,34,entrepreneur,married,secondary,no,1847,yes,no,cellular,9,apr,3,321,6,failure,no
33617,32,services,single,secondary,no,6857,no,no,cellular,2,feb,1,-1,0,unknown,no
33618,59,retired,divorced,tertiary,no,979,yes,no,cellular,2,feb,1,-1,0,unknown,no
33619,29,services,divorced,secondary,no,1336,yes,no,unknown,28,may,5,-1,0,unknown,no
33620,24,student,single,tertiary,no,603,yes,no,cellular,12,may,5,-1,0,unknown,no
33621,31,management,single,tertiary,no,2592,no,no,cellular,12,may,2,174,1,failure,no
33622,53,retired,married,tertiary,no,1778,no,no,cellular,19,nov,2,-1,0,unknown,no
33623,35,technician,single,tertiary,no,1362,yes,no,unknown,21,may,1,-1,0,unknown,no
33624,30,management,single,secondary,no,2785,no,yes,cellular,17,nov,1,-1,0,unknown,no
33625,26,admin.,single,secondary,yes,-930,yes,no,cellular,14,may,1,-1,0,unknown,yes
33626,39,services,married,primary,no,324,yes,no,cellular,8,may,2,312,4,failure,no
33627,44,blue-collar,married,primary,no,271,yes,yes,unknown,9,may,1,-1,0,unknown,no
33628,36,technician,married,secondary,no,-342,yes,no,cellular,28,jul,3,-1,0,unknown,no
33629,45,management,married,secondary,no,0,no,no,unknown,5,jun,2,-1,0,unknown,no
33630,37,blue-collar,married,secondary,no,223,yes,no,cellular,11,may,2,301,2,failure,no
33631,34,blue-collar,married,tertiary,no,631,yes,no,cellular,18,jul,1,-1,0,unknown,no
33632,63,retired,married,unknown,no,1849,no,no,cellular,25,feb,6,177,2,failure,no
33633,42,blue-collar,married,primary,no,1320,no,no,unknown,15,may,4,-1,0,unknown,no
33634,36,admin.,single,tertiary,no,2317,yes,no,cellular,19,nov,2,-1,0,unknown,no
33635,45,housemaid,married,primary,no,3512,no,no,cellular,16,apr,1,-1,0,unknown,no
33636,70,retired,married,secondary,no,1310,no,no,cellular,15,oct,1,-1,0,unknown,no
33637,35,management,married,tertiary,no,867,yes,no,unknown,2,jun,3,-1,0,unknown,yes
33638,41,management,divorced,tertiary,no,1757,no,no,cellular,22,apr,1,239,13,failure,yes
33639,42,blue-collar,married,primary,no,574,yes,no,cellular,6,apr,2,327,2,failure,no
33640,38,technician,married,secondary,no,1931,no,no,cellular,2,jun,1,298,10,other,no
33641,34,blue-collar,married,primary,no,-319,yes,yes,cellular,9,jul,4,-1,0,unknown,no
33642,52,retired,married,secondary,no,0,no,no,cellular,22,aug,5,-1,0,unknown,no
33643,32,technician,married,secondary,no,-292,yes,yes,cellular,15,apr,1,316,1,failure,no
33644,21,technician,single,secondary,no,64,yes,no,cellular,7,may,1,-1,0,unknown,no
33645,24,technician,single,secondary,no,-192,yes,no,unknown,13,may,1,-1,0,unknown,no
33646,42,management,single,tertiary,no,0,no,no,cellular,25,aug,4,-1,0,unknown,no
33647,47,admin.,married,secondary,no,0,no,no,cellular,9,apr,1,-1,0,unknown,no
33648,37,management,married,secondary,no,565,no,no,cellular,6,aug,1,93,3,failure,yes
33649,48,blue-collar,married,secondary,no,478,yes,yes,unknown,16,may,2,-1,0,unknown,no
33650,30,management,single,tertiary,no,1636,no,no,unknown,6,jun,2,-1,0,unknown,no
33651,32,blue-collar,married,secondary,no,883,yes,yes,unknown,30,may,1,-1,0,unknown,no
33652,31,management,married,tertiary,no,2196,yes,no,cellular,26,may,2,-1,0,unknown,no
33653,40,admin.,single,secondary,no,2378,yes,no,unknown,2,jun,1,-1,0,unknown,no
33654,26,services,single,secondary,no,335,no,no,telephone,29,jan,2,-1,0,unknown,no
33655,30,management,single,secondary,no,186,yes,no,cellular,20,nov,3,-1,0,unknown,no
33656,37,technician,single,secondary,no,435,yes,no,unknown,26,may,1,-1,0,unknown,no
